Imgs;Steering
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_32_964.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_33_042.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_33_126.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_33_207.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_33_284.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_33_365.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_33_445.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_33_530.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_33_602.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_33_680.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_33_757.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_33_831.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_33_909.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_33_980.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_34_057.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_34_132.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_34_204.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_34_275.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_34_346.jpg;-0.35
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_34_416.jpg;-0.5500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_34_489.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_34_560.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_34_629.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_34_709.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_34_777.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_34_845.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_34_920.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_34_988.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_35_062.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_35_197.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_35_273.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_35_344.jpg;-0.35
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_35_415.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_35_484.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_35_556.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_35_633.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_35_702.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_35_782.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_35_932.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_36_003.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_36_073.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_36_146.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_36_217.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_36_292.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_36_364.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_36_434.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_36_506.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_36_580.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_36_653.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_36_725.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_36_802.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_36_875.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_36_956.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_37_023.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_37_099.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_37_177.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_37_248.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_37_322.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_37_395.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_37_470.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_37_543.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_37_619.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_37_696.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_37_771.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_37_847.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_37_922.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_37_997.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_38_070.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_38_150.jpg;-0.4
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_38_229.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_38_303.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_38_381.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_38_454.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_38_530.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_38_607.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_38_694.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_38_762.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_38_838.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_38_921.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_38_996.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_39_075.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_39_149.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_39_227.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_39_306.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_39_376.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_39_452.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_39_527.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_39_602.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_39_682.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_39_761.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_39_838.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_39_914.jpg;0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_39_994.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_40_069.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_40_148.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_40_226.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_40_305.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_40_385.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_40_463.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_40_546.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_40_632.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_40_706.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_40_787.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_40_871.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_40_956.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_41_037.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_41_122.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_41_205.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_41_293.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_41_366.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_41_450.jpg;0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_41_537.jpg;0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_41_623.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_41_719.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_41_791.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_41_877.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_41_956.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_42_046.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_42_127.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_42_214.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_42_297.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_42_387.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_42_472.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_42_557.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_42_643.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_42_732.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_42_823.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_42_909.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_42_999.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_43_093.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_43_183.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_43_268.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_43_359.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_43_452.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_43_545.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_43_641.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_43_729.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_43_821.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_43_916.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_44_014.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_44_106.jpg;-0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_44_208.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_44_311.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_44_412.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_44_574.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_44_600.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_44_701.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_44_796.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_44_898.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_44_995.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_45_094.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_45_196.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_45_294.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_45_398.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_45_491.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_45_591.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_45_685.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_45_782.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_45_882.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_45_981.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_46_078.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_46_182.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_46_274.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_46_373.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_46_466.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_46_570.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_46_657.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_46_752.jpg;-0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_46_848.jpg;-0.7
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_46_948.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_47_050.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_47_140.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_47_228.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_47_315.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_47_402.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_47_493.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_47_581.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_47_681.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_47_754.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_47_845.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_47_938.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_48_025.jpg;-0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_48_111.jpg;-0.7
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_48_206.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_48_305.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_48_390.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_48_485.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_48_574.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_48_664.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_48_757.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_48_844.jpg;-0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_48_930.jpg;-0.7
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_49_024.jpg;-0.9000002
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_49_114.jpg;-1
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_49_207.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_49_290.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_49_378.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_49_467.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_49_556.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_49_648.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_49_735.jpg;-0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_49_828.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_49_922.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_50_008.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_50_098.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_50_189.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_50_279.jpg;-0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_50_370.jpg;-0.7
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_50_456.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_50_547.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_50_634.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_50_725.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_50_820.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_50_910.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_51_005.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_51_095.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_51_191.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_51_285.jpg;-0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_51_387.jpg;-0.7
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_51_478.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_51_582.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_51_682.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_51_785.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_51_880.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_51_983.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_52_087.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_52_185.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_52_287.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_52_391.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_52_499.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_52_604.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_52_701.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_52_797.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_52_886.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_52_977.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_53_068.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_53_157.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_58_53_249.jpg;0
